鼻涕	snot	bjut¹²	bu²¹	blot²¹	blut³²	blut²¹	but³²	a⁴⁴bit²²	blun⁴²	ply⁵⁵	pʰɣu⁵³
脸	face	m̥jen³³	m̥jəŋ³³	min³¹	min¹³	min³³	mjen³³	a⁴⁴mɛn⁴⁴	m̥in³³	mjen³³	mjən³³
腮颊	cheek	kʰam³¹kuːi³³	kʰaŋ³¹pui³³	min³¹wei³⁵	ȡɛːt³²ŋɔːm⁵⁵	tə³¹θau³³	am¹¹ui³³	mɛn⁴⁴pɛi²²	m̥in³³twəi³³	mjen³³tu³³	sje³³
胡须	beard	sjaːm³³	sjaŋ³³	tθɔm³¹	ȡɛːt³²θɔm¹³	θoːm³³	ɕwam³³	a⁴⁴tsam⁴⁴	həu⁴²tsaŋ³⁵	tɕwɔn³²	ɕwan³³
嘴	mouth	dzuːi³¹	dzui³¹	ȡɛt⁵⁴	ȡɛːt³⁵	dzwət⁵⁴	dʑut⁴³	dzi⁵³ti²⁴	tsui³⁵	tɕi⁵⁵	tɕɯ⁵³
下巴	chin	ka³¹ham²³¹	a³¹pa³¹	ŋɔm³²	ha³³ba³¹	ŋa³¹kaːu³⁵	ȵa³¹tɕaːu³⁵	kum⁵³kɔŋ⁴⁴	ŋa³¹sɛ³³	han³¹	ha⁵³kai³³
牙齿	tooth	ȵa³¹	ȵa³¹	ȵa³³	ȵa³³	ŋa³¹	ȵa³¹	a⁴⁴ŋjɛ⁵³	ŋa³¹ȶʰaŋ³⁵	mjen³⁵	mjən³⁵
舌	tongue	bjet¹²	bje²¹	bjɛt²¹	bjɛːt³²	blet²¹	bjet³²	a⁴⁴bɛt²²	blin⁴²	pjɛ²²	pʰɣe⁵³
喉咙	throat	tɕaːŋ³³hu³¹	kaŋ³³u³¹	tlaŋ³⁵hu³³	duŋ⁵⁵	klaːŋ³³ho³¹	klaːŋ³³hou³¹	kuŋ⁴⁴kan⁴⁴sin⁴⁴	klɑŋ³³hau³¹	hɔu⁵⁵	həu⁵³lɔŋ⁵³
颈	neck	tɕaːŋ³³	kaŋ³³	tlaŋ³⁵	klaːŋ³⁵	klaːŋ³³	klaːŋ³³	kuŋ⁴⁴kan⁴⁴	klaŋ³³	hɔu⁵⁵kæ³⁵	kɣaŋ³³
肩膀	shoulder	pwo²³¹tau³¹	pu³¹tau³¹	bu³³tau³³	ban³³ʔtau²²	bwa²¹	bwa³²	bɔu⁴⁴ban⁵³	bja⁵³tau³¹	ka³³dɔu⁵⁵	bja³³tau⁵³
手	hand	pwo²³¹	pwə²³²	pu³²	ʔpu³¹	pu¹²¹	pu²¹³	a⁴⁴pu⁴⁴	pau⁴²	pɔu³¹	pʰəu⁴³³
胸口	chest	lu³¹kʰot⁵⁵mo⁵⁵	lu³¹kʰwə⁵⁴	ka³³lap²¹mɔp⁵⁴	ka³³lap³²	kə³¹bloŋ³¹	ka³¹buŋ³¹	biŋ⁴⁴tu⁵³	blə³¹	sjen³³dɔu⁵⁵kʰwɛ³⁵	
肚子	belly	ke³¹sje³³	ȵ̥əu⁵³	ȵou⁵⁴	ȵou⁴²	ȵu⁵³	ȵ̥eu⁵³	ŋ̩⁴⁴tɛŋ⁴⁴	kai³⁵təu³⁵	kai³³ɕe³³	ȵən³⁵
肚脐	navel	ku³¹ŋa²³¹njou²³¹	ku³¹ŋa²³²ȵ̥əu²³²	ȵou⁴³duːt²⁴tlaŋ³³	ȵɔu⁴²duːt³⁵klaːŋ³³	ȵu⁵³dut⁵⁴klaŋ³¹	ȵ̥eu⁵³dut⁴³l̥aːŋ³³	kjaŋ⁵³	tsin³¹ta²⁴	ȵɔu³³ty³⁵kʰaŋ⁵⁵	ȵəu³⁵tsu³³tjai³³
背	back (body)	si³¹taːn²³¹	si³¹taŋ²³²	ka³³tan³²	ka³³ʔtan³¹	tə³¹tan¹²¹tsai³⁵	ɕi³¹tan²¹³	lai²⁴hiŋ²⁴	jɛn⁴²ɕɛn³³kla³⁵	tan³¹	tan⁴³³tsi³³
腰	waist	tɕaːi⁵²	ka⁵³	tlaːi⁵⁴⁵	klaːi⁵⁵	klaːi⁵³	klaːi⁵³	lai²⁴	kla³⁵	lai³⁵	kɣai³⁵
乳房	breast	ȵo²⁴	ȵɔ³⁵puŋ³¹	nu⁵⁴⁵	nu⁵⁵ʔpuŋ³³	nu³⁵	nu³⁵	a⁴⁴nin²⁴	nɛ²⁴pə³¹	ni⁴⁴bɔŋ⁵⁵	nje³⁵
心脏	heart	fim³³	bə²¹dziu³³	tθim³⁵tau³³	θim³⁵	θim³³	θim³³	biŋ⁵³	ɕɛn³³	sjen³³	sin³³
肺	lung	pʰjom³³	pʰoŋ³³	tlom³¹	kʰlɔːm¹³	pʰlom³³	pʰum³³	a⁴⁴fi²⁴	bun²⁴	pʰwei⁴⁴	pʰwan³³
肝	liver	ɬan³³	ɬaŋ³³	gjen³¹	gjɛn¹³	ðan³³	gan³³	a⁴⁴hɔŋ²²	ɬan³³	lan³³	kan³³
肾	kidney	ȵut¹²tsei⁵²	ȵu²¹tsei⁵³	maːk⁵²	jiːt³⁵θɛi⁵⁵	kjə³¹θaŋ⁵³	tɕi³¹θaŋ⁵³	hjaŋ⁵³hjɛt⁴⁴	jəu⁵³tsaŋ³⁵	tɕæ⁵⁵tsaŋ³⁵	kɣau³³
肠子	intestines	tɕaːŋ³¹	kaŋ³¹	tlaŋ³³	klaːŋ³³	klaŋ³¹	klaːŋ³¹	a⁴⁴kjaŋ⁵³	klaŋ³¹	kljaŋ⁵⁵	kɣaŋ⁵³
胃	stomach	bwo¹²	təu⁵³	tθi³¹	θi¹³	θi³³	ɕi³³	kai²⁴sɛi⁴⁴	kai³⁵təu³⁵	ɕe³³	ɕwei³³
胆	gall	taːm⁵²	taŋ⁵³	taːm⁵⁴⁵	ʔtaːm⁵⁵	taːm⁵³	taːm⁵³	a⁴⁴tɛu⁴⁴	tan³⁵	dœn³⁵	tan³⁵
屁股	buttocks	gai⁵²kʰot⁵⁵	gai⁵³kʰwə⁵⁴	ka³³dai⁵⁴⁵	ka³³daːi⁵⁵tʰui³²	du³¹gwət⁵⁴	do³¹got⁴³	kai²⁴sin⁴⁴tin⁵³	kɔ⁴²kʰwan⁵³	iŋ⁴⁴kʰwɛ³⁵	tu⁵³kai⁴³⁵
脚	foot	tsau²⁴	tsau³⁵	tθau⁴⁴	θau³³⁵	tei³¹	θau³⁵	a⁴⁴tau²⁴	tsau²⁴	tsɔu⁴⁴	tsau⁴⁴
皮肤	skin	dop⁵⁵	dəu⁵⁴	dop⁵⁴	doːp³⁵	dop⁵⁴	dup⁴³	dip⁴⁴	din⁵³	tɛ³⁵	dwa⁵⁵
骨头	bone	buŋ⁵²	buŋ⁵³	tθuŋ⁵⁴⁵	θuŋ⁵⁵	θoŋ⁵³	θuŋ⁵³	a⁴⁴hiŋ²⁴	swə³⁵	sjɔŋ³⁵	sɿ³⁵
骨髓	marrow	buŋ⁵²tsuŋ³³	buŋ⁵³tsuŋ³³	tθuŋ⁵⁴⁵lau³¹	θuŋ⁵⁵laːu¹³	θoŋ⁵³ðom¹²¹	θuŋ⁵³lau³³	hɛŋ⁴⁴li⁴⁴	sui³⁵	sjɔŋ³⁵tsjɔŋ³³	sɿ³⁵tjɯ³³
骨节	joint	buŋ⁵²ȵat⁵⁵	buŋ⁵³dzi⁵⁴	tθuŋ⁵⁴⁵ȵɔi³¹	θuŋ⁵⁵ȵɔːi³⁵	θoŋ⁵³tau³⁵	θuŋ⁵³ȵɔt⁴³	hiŋ²⁴tɔu²⁴	swə³⁵tʰja⁵³	sjɔŋ³⁵kæ³⁵	tja³³
毛	hair (body)	pjei³³	pei³³	pjei³⁵	ʔpjɛi³⁵	plei³³	pje³³	pɛi⁴⁴	pli³³	pli³³	pɣɯi³³
汗	sweat	haːn¹³	aŋ¹¹	han⁴³	han⁴²	haːn²²	haːn¹¹	a⁴⁴hɔn²²	hwan⁴²	hən¹³	han⁵³
痰	sputum	ha²³¹	ha³³	dan³³blot²¹	ȡaːn³³	tsaːn³¹	but³²	lɔu⁵³hɛi²⁴ka²²	blin⁴²kʰa⁵³	lɔ⁵⁵	ma³³tan³¹
唾液	saliva	wam³³dzwei³¹	wəŋ³³dzui³¹	ȡan³³wam³⁵	ȡaːn³³vɔm³⁵	tsaːn³¹	tɕaːn³¹	dziu⁴⁴dzan⁵³	ən³³dzui²⁴	tɕi⁵⁵vən³³	wən³³tɕy⁵³
屎	feces	gai⁵²	gai⁵³	dai⁵⁴⁵	daːi⁵⁵	dai⁵³	dai⁵³	kai²⁴	kai³⁵	kai³⁵	kai³⁵
尿	urine	wje²³¹	gwje³³	va³²	va³¹	va¹²¹	wa²¹³	a⁴⁴vjɛ⁴⁴	lɔ⁴²	fu³¹	hja⁴³³
屁	flatulence	pwat⁵⁵	pwə⁵⁴	fat⁵⁴	fɔːt³⁵	pwət⁵⁴	pwət⁴³	a⁴⁴but⁴⁴	kai³⁵tɕʰi²⁴	bwə³⁵	bwə⁵⁵
血	blood	dzjaːm⁵²	dzjaŋ⁵³	saːm⁴³	ɕaːm⁴²	dzjam⁵³	ɕam⁵³	a⁴⁴dzjɛm²⁴	san³⁵	tɕʰan³⁵	tɕʰan³⁵
脓	pus	noŋ¹³	nuŋ¹¹	nuŋ²²	nuŋ³²	noŋ²²	noŋ¹¹	a⁴⁴nɔu²²	nɔŋ⁴²	nɔŋ¹³	nɔŋ³¹
筋	tendon	tɕaːn³³	tɕwaŋ³³	san³⁵	ɕaːn³⁵	kwjan³³	tɕwan³³	tsan⁴⁴	ȶwan³³	tɕwən³³	tɕwən³³
死	die, dead	tai¹³	tai¹¹	tai²²	ʔtaːi³²	tai²²	tai¹¹	tai²²	tai⁴²	tai¹³	tai³¹
痒	itch	sjet⁵⁵	sje⁵⁴	sɛt³²	ɕɛːt¹²	θjet⁵⁴	ɕet⁴³	kɛt⁴⁴	hin⁵³	tɕɛ³⁵	ɕɯ⁵⁵
病	disease, be ill	pɛːŋ¹³		gɔm²²	gjɔu³²	ðom²²	pɛŋ¹¹	a⁴⁴man⁴⁴	pɛ⁴²	paŋ¹³	pjɯ³¹
痛	pain, painful	mun³³	muŋ³³	mun³⁵	mun³⁵	mun³³	mun³³	man⁴⁴	mun³³	mun³³	mwən³³
肿	swollen	om²⁴	oŋ³⁵	ɔm⁴⁴	ɔm³³⁵	əm³⁵	om³⁵		an³³	ɔn⁴⁴	wan⁴⁴
麻木	numb	bje²⁴	bje³⁵³	bi⁴⁴	bi³³⁵	bi³⁵	bi³⁵	bi⁴²	bi²⁴	ma⁵⁵	ma⁵³
呕吐	vomit	lu⁵²	lu⁵³	o⁵⁴⁵	o⁵⁵	u⁵³	ou⁵³	fɔn⁴⁴	lu³⁵	u³⁵	ɣəu³⁵
咳嗽	cough	n̥op⁵⁵	n̥u⁵⁴	ha²¹	luːp¹²ha³²	bjen⁵³	ha³³	lɔu⁵³hɛi²⁴	n̥ən⁵³	næ³⁵	nwa⁵⁵
疮	sore (n.)	tɕʰu²⁴		sei³³	ɕɛi³³	tswei³¹	tɕwei³¹	man⁴⁴man⁴⁴	saŋ³³	tse⁵	tɕwai⁵³
痣	mole	tsei²⁴	tsei³⁵	kjam⁵⁴⁵	ma³²kjam⁵⁵	ðei⁵³	ȵui³⁵	a⁴⁴ma²²	ȶui²⁴	ma²¹di⁴⁴	tɕi⁴³⁵
麻疹	measles	m̥an³³			maːn³¹	man³¹	man³¹	tup²²hɔŋ⁴⁴	pan³³ma⁴²	meŋ⁵⁵tjoŋ³³	
